Date,Open,High,Low,Close,Adj Close,Volume
2019-11-07,25.230000,29.100000,24.539000,24.539000,24.522961,3100
2019-11-08,24.639999,24.900000,24.350000,24.886999,24.870733,2800
2019-11-11,24.700001,24.700001,24.400000,24.687000,24.670864,4600
2019-11-12,24.799000,25.299999,24.775000,24.775000,24.758806,4500
2019-11-13,24.629999,24.629999,24.350000,24.520000,24.503973,4800
2019-11-14,24.360001,24.493999,24.299999,24.493999,24.477989,800
2019-11-15,25.000000,25.330000,24.860001,25.285999,25.269472,2600
2019-11-18,25.129999,25.610001,25.049000,25.535000,25.518309,5400
2019-11-19,26.020000,26.070000,25.940001,25.940001,25.923046,2100
2019-11-20,26.000000,26.000000,25.490000,25.684000,25.667212,5100
2019-11-21,25.719999,25.730000,25.580000,25.580000,25.563280,1100
2019-11-22,25.469999,25.879999,25.469999,25.870001,25.853092,3100
2019-11-25,26.250000,26.990000,26.250000,26.943001,26.925390,6400
2019-11-26,27.120001,27.309999,27.110001,27.240999,27.223194,12000
2019-11-27,27.799999,27.809999,27.290001,27.549999,27.531992,3800
2019-11-29,27.410000,27.559999,27.219999,27.254000,27.236185,3700
2019-12-02,26.790001,26.790001,25.229000,25.791000,25.774143,17900
2019-12-03,24.910000,25.670000,24.410999,25.622000,25.605253,8200
2019-12-04,25.830000,25.830000,25.500000,25.500000,25.483332,3700
2019-12-05,25.459999,25.500000,25.180000,25.245001,25.228500,3200
2019-12-06,25.549999,25.790001,25.520000,25.520000,25.503321,2500
2019-12-09,25.492001,25.492001,25.492001,25.492001,25.475338,100
2019-12-10,25.277000,25.277000,24.930000,24.979000,24.962673,1600
2019-12-11,25.006001,25.270000,24.990000,25.212000,25.195520,3200
2019-12-12,25.500000,25.805000,25.389999,25.705999,25.689198,3500
2019-12-13,25.700001,26.304001,25.700001,25.822001,25.805122,2200
2019-12-16,27.000000,27.325001,26.480000,27.325001,27.307140,4200
2019-12-17,27.049999,27.049999,26.500000,26.759001,26.741510,2200
2019-12-18,27.059999,27.360001,27.059000,27.059000,27.041313,2900
2019-12-19,27.400000,27.820000,27.389999,27.802000,27.783829,7500
2019-12-20,29.520000,29.520000,27.540001,27.540001,27.521999,2400
2019-12-23,27.934999,28.190001,27.823000,27.920000,27.920000,3800
2019-12-24,27.959000,27.995001,27.959000,27.995001,27.995001,3700
2019-12-26,28.306999,28.670000,28.306999,28.500000,28.500000,5800
2019-12-27,29.000000,29.000000,28.260000,28.350000,28.350000,15500
2019-12-30,27.450001,27.770000,27.261999,27.444000,27.444000,6500
2019-12-31,27.489000,27.825001,27.489000,27.825001,27.825001,1500
2020-01-02,28.520000,29.184000,28.520000,29.184000,29.184000,4100
2020-01-03,28.500000,29.000000,28.414000,28.576000,28.576000,10900
2020-01-06,28.000000,29.730000,27.940001,29.726000,29.726000,5800
2020-01-07,30.120001,30.120001,29.700001,29.811001,29.811001,4400
2020-01-08,30.320000,31.049999,30.073000,30.642000,30.642000,5600
2020-01-09,31.431999,31.563999,30.910000,31.316000,31.316000,13400
2020-01-10,31.250000,31.410000,30.872000,30.954000,30.954000,7000
2020-01-13,31.290001,32.187000,31.290001,32.098999,32.098999,23200
2020-01-14,32.049999,32.874001,31.750000,32.185001,32.185001,12200
2020-01-15,32.799999,33.689999,32.119999,32.325001,32.325001,12600
2020-01-16,33.000000,34.786999,32.925999,33.589001,33.589001,13900
2020-01-17,35.160000,35.160000,33.422001,33.644001,33.644001,27500
2020-01-21,33.650002,33.830002,33.150002,33.634998,33.634998,18300
2020-01-22,33.950001,34.270000,33.500000,33.500000,33.500000,12000
2020-01-23,33.470001,34.330002,33.470001,34.290001,34.290001,13000
2020-01-24,34.750000,35.049999,32.459999,33.493999,33.493999,44000
2020-01-27,31.320000,31.927000,30.600000,31.552999,31.552999,16600
2020-01-28,31.980000,32.689999,31.730000,32.584000,32.584000,5300
2020-01-29,33.889999,33.889999,32.381001,32.425999,32.425999,16100
2020-01-30,31.200001,32.340000,30.737000,32.340000,32.340000,15300
2020-01-31,32.380001,32.380001,30.900000,31.039000,31.039000,12000
2020-02-03,32.369999,32.580002,32.099998,32.374001,32.374001,18900
2020-02-04,33.080002,34.459999,33.080002,34.368999,34.368999,23000
2020-02-05,36.770000,36.770000,33.303001,33.500000,33.500000,28200
2020-02-06,34.900002,34.919998,33.980000,34.639000,34.639000,14900
2020-02-07,34.419998,34.702000,34.035999,34.292999,34.292999,8700
2020-02-10,34.099998,35.119999,34.099998,35.119999,35.119999,22600
2020-02-11,35.701000,36.180000,35.320000,35.349998,35.349998,11700
2020-02-12,36.029999,36.290001,35.833000,36.196999,36.196999,10800
2020-02-13,35.580002,36.720001,35.187000,36.326000,36.326000,16900
2020-02-14,36.860001,36.970001,36.391998,36.700001,36.700001,17200
2020-02-18,38.000000,38.000000,36.751999,37.431000,37.431000,12100
2020-02-19,38.180000,38.180000,37.431999,37.549999,37.549999,18900
2020-02-20,38.245998,38.603001,36.570000,37.750000,37.750000,14900
2020-02-21,37.217999,37.217999,35.451000,35.854000,35.854000,19900
2020-02-24,30.990000,32.560001,30.938999,32.028999,32.028999,60500
2020-02-25,32.279999,32.279999,28.320000,28.732000,28.732000,33600
2020-02-26,28.860001,30.405001,28.023001,29.650000,29.650000,32000
2020-02-27,26.000000,28.999001,26.000000,26.473000,26.473000,42300
2020-02-28,24.030001,26.100000,23.370001,25.930000,25.930000,41600
2020-03-02,27.350000,28.100000,25.930000,28.100000,28.100000,64800
2020-03-03,28.900000,31.989901,27.160101,28.500000,28.500000,15371
