Date,Open,High,Low,Close,Adj Close,Volume
2015-05-29,1980.000000,1987.500000,1969.500000,1981.000000,1914.801880,0
2015-06-01,1930.500000,1930.500000,1930.500000,1930.500000,1865.989136,0
2015-06-02,1930.500000,1930.500000,1930.500000,1930.500000,1865.989136,0
2015-06-03,2043.000000,2043.000000,2000.000000,2000.000000,1933.166870,0
2015-06-04,1900.000000,1900.000000,1885.000000,1885.000000,1822.009766,0
2015-06-05,1995.500000,1995.500000,1965.500000,1965.500000,1899.819580,0
2015-06-08,1990.000000,1990.000000,1905.750000,1945.500000,1880.488037,0
2015-06-09,1999.500000,1999.500000,1970.500000,1970.500000,1904.652588,0
2015-06-10,2053.000000,2053.000000,2035.500000,2035.500000,1967.480469,0
2015-06-11,2033.500000,2033.500000,2000.000000,2000.000000,1933.166870,0
2015-06-12,2000.000000,2000.000000,2000.000000,2000.000000,1933.166870,0
2015-06-15,1850.000000,1931.500000,1850.000000,1929.000000,1864.539429,0
2015-06-16,1919.500000,1920.000000,1919.500000,1919.500000,1855.356812,0
2015-06-17,1954.000000,1954.000000,1954.000000,1954.000000,1888.703979,0
2015-06-18,1928.500000,1928.500000,1928.500000,1928.500000,1864.056030,0
2015-06-19,1886.500000,1886.500000,1791.000000,1801.500000,1741.299927,100
2015-06-22,1770.000000,1770.000000,1770.000000,1770.000000,1710.852539,0
2015-06-23,1923.500000,1927.000000,1923.500000,1927.000000,1862.606079,0
2015-06-24,1927.000000,1927.000000,1927.000000,1927.000000,1862.606079,0
2015-06-25,1850.000000,1850.000000,1850.000000,1850.000000,1788.179077,0
2015-06-26,1798.500000,1798.500000,1750.000000,1750.000000,1691.520996,0
2015-06-29,1691.000000,1691.000000,1623.500000,1623.500000,1569.248169,100
2015-06-30,1651.000000,1651.000000,1627.500000,1650.000000,1594.862915,0
2015-07-01,1594.000000,1637.500000,1480.500000,1480.500000,1431.026733,0
2015-07-02,1485.000000,1485.000000,1485.000000,1485.000000,1435.376465,0
2015-07-06,1379.000000,1384.500000,1330.000000,1338.000000,1293.288452,100
2015-07-07,1300.000000,1463.000000,1225.000000,1463.000000,1414.111450,0
2015-07-08,1456.000000,1456.000000,1269.599976,1295.500000,1252.208740,0
2015-07-09,1423.500000,1426.250000,1377.400024,1377.400024,1331.371948,100
2015-07-10,1337.500000,1337.500000,1323.500000,1323.500000,1279.272949,0
2015-07-13,1321.000000,1321.000000,1310.500000,1310.500000,1266.707397,0
2015-07-14,1328.500000,1467.500000,1328.500000,1467.500000,1418.461182,0
2015-07-15,1425.000000,1432.349976,1278.500000,1304.000000,1260.424805,200
2015-07-16,1309.500000,1309.500000,1250.000000,1256.500000,1214.511963,100
2015-07-17,1200.000000,1204.000000,1152.500000,1152.500000,1113.987305,200
2015-07-20,1125.000000,1125.000000,1022.500000,1027.000000,992.681091,200
