Date,Open,High,Low,Close,Adj Close,Volume
2017-05-03,24.920000,25.040001,24.920000,24.920000,24.216337,200
2017-05-04,25.014999,25.014999,25.014999,25.014999,24.308659,200
2017-05-05,25.231001,25.231001,25.231001,25.231001,24.518559,500
2017-05-08,25.400000,25.400000,25.400000,25.400000,24.682783,200
2017-05-09,25.330000,25.410000,25.330000,25.410000,24.692503,400
2017-05-10,25.379999,25.379999,25.000000,25.000000,24.294081,400
2017-05-11,25.180000,25.180000,25.180000,25.180000,24.469000,200
2017-05-12,25.180000,25.180000,25.180000,25.180000,24.469000,0
2017-05-15,25.389999,25.389999,25.020000,25.020000,24.313519,500
2017-05-16,25.020000,25.020000,25.020000,25.020000,24.313519,0
2017-05-17,23.761000,23.761000,23.761000,23.761000,23.090065,200
2017-05-18,23.559999,23.559999,23.559999,23.559999,22.894741,300
2017-05-19,24.580000,24.792999,24.580000,24.792999,24.092926,300
2017-05-22,24.792999,24.792999,24.792999,24.792999,24.092926,0
2017-05-23,24.792999,24.792999,24.792999,24.792999,24.092926,0
2017-05-24,25.379999,25.379999,25.320999,25.320999,24.606012,800
2017-05-25,25.500000,25.660000,25.500000,25.660000,24.935444,1000
2017-05-26,25.840000,25.959999,25.840000,25.879999,25.149229,1600
2017-05-30,25.851000,25.851000,25.851000,25.851000,25.121052,200
2017-05-31,25.879999,25.879999,25.879999,25.879999,25.149229,200
2017-06-01,25.879999,25.879999,25.879999,25.879999,25.149229,0
2017-06-02,26.770000,26.806999,26.660000,26.806999,26.050056,1700
2017-06-05,26.770000,26.770000,26.719999,26.719999,25.965511,300
2017-06-06,26.719999,26.719999,26.719999,26.719999,25.965511,0
2017-06-07,25.919001,25.919001,25.919001,25.919001,25.187134,200
2017-06-08,25.919001,25.919001,25.919001,25.919001,25.187134,0
2017-06-09,25.919001,25.919001,25.919001,25.919001,25.187134,0
2017-06-12,26.820000,26.820000,26.698000,26.698000,25.944134,400
2017-06-13,26.698000,26.698000,26.698000,26.698000,25.944134,0
2017-06-14,26.698000,26.698000,26.698000,26.698000,25.944134,0
2017-06-15,27.459999,27.459999,27.459999,27.459999,26.684618,200
2017-06-16,27.459999,27.459999,27.459999,27.459999,26.684618,0
2017-06-19,27.459999,27.459999,27.459999,27.459999,26.684618,0
2017-06-20,27.459999,27.459999,27.389999,27.389999,26.616592,1600
2017-06-21,26.809999,26.809999,26.770000,26.770000,26.014103,1300
2017-06-22,26.799999,26.799999,26.639999,26.639999,25.887772,600
2017-06-23,26.860001,26.860001,26.860001,26.860001,26.101561,400
2017-06-26,26.860001,26.860001,26.860001,26.860001,26.101561,0
2017-06-27,26.469999,26.469999,26.469999,26.469999,25.722574,100
2017-06-28,27.103001,27.103001,27.103001,27.103001,26.337698,100
2017-06-29,26.469999,26.469999,26.469999,26.469999,25.722574,400
2017-06-30,26.840000,27.200001,26.840000,27.197001,26.429043,800
2017-07-03,27.510000,27.510000,27.510000,27.510000,26.733210,200
2017-07-05,27.430000,27.430000,27.430000,27.430000,26.655468,800
2017-07-06,27.500000,27.500000,27.500000,27.500000,26.723490,200
2017-07-07,27.200001,27.250000,26.780001,27.049999,26.286194,1000
2017-07-10,27.280001,27.860001,27.280001,27.860001,27.073322,700
2017-07-11,27.860001,27.860001,27.860001,27.860001,27.073322,0
2017-07-12,28.190001,28.190001,28.190001,28.190001,27.394007,400
