Date,Open,High,Low,Close,Adj Close,Volume
2010-12-08,1012.000000,1050.500000,1004.500000,1041.000000,965.239746,7500
2010-12-09,1018.000000,1042.750000,1017.250000,1029.000000,954.112915,14300
2010-12-10,1039.750000,1057.500000,1016.250000,1022.750000,948.317871,12300
2010-12-13,990.500000,1009.750000,978.250000,1004.000000,930.932373,3500
2010-12-14,999.750000,1014.250000,985.000000,1003.750000,930.700623,3300
2010-12-15,1023.250000,1044.750000,1006.000000,1041.000000,965.239746,2800
2010-12-16,1048.000000,1093.500000,1048.000000,1072.750000,994.679016,2900
2010-12-17,1065.500000,1094.250000,1060.750000,1071.750000,993.751831,700
2010-12-20,1057.000000,1077.250000,1047.500000,1055.000000,978.220764,1900
2010-12-21,1048.500000,1072.250000,1048.000000,1058.500000,981.466248,500
2010-12-22,1057.250000,1081.750000,1057.250000,1081.000000,1002.328552,500
2010-12-23,1080.750000,1088.250000,1050.750000,1064.750000,987.261292,300
2010-12-27,1064.000000,1098.000000,1064.000000,1078.250000,999.778748,1000
2010-12-28,1036.500000,1055.750000,1018.000000,1020.750000,946.463379,1400
2010-12-29,1014.250000,1023.000000,1005.000000,1014.250000,940.436523,300
2010-12-30,1011.250000,1035.500000,1005.250000,1029.750000,954.808350,300
2010-12-31,1020.500000,1024.250000,1001.000000,1009.500000,936.032166,1000
2011-01-03,992.250000,1043.500000,992.250000,1032.500000,957.358276,1300
2011-01-04,1054.500000,1124.500000,1051.000000,1090.500000,1011.137207,2200
2011-01-05,1115.750000,1144.000000,1106.750000,1118.500000,1037.099487,1200
2011-01-06,1117.250000,1182.750000,1117.250000,1176.000000,1090.414917,2200
2011-01-07,1190.750000,1190.750000,1137.750000,1176.500000,1090.878540,2300
2011-01-10,1171.000000,1194.250000,1164.500000,1168.750000,1083.692261,600
2011-01-11,1134.500000,1151.500000,1121.000000,1122.500000,1040.808350,800
2011-01-12,1116.750000,1151.250000,1116.750000,1125.750000,1043.822021,900
2011-01-13,1118.750000,1214.000000,1118.500000,1201.250000,1113.827393,1700
2011-01-14,1223.000000,1261.750000,1223.000000,1249.750000,1158.797485,3500
2011-01-18,1218.000000,1223.750000,1196.500000,1208.500000,1120.549683,2500
2011-01-19,1182.500000,1244.750000,1182.250000,1230.750000,1141.180420,2000
2011-01-20,1280.750000,1314.500000,1258.000000,1263.000000,1171.083130,6100
2011-01-21,1269.500000,1292.000000,1250.000000,1290.000000,1196.118286,2200
2011-01-24,1294.000000,1329.750000,1265.500000,1316.500000,1220.689697,4400
2011-01-25,1348.250000,1361.500000,1321.750000,1334.250000,1237.147949,5000
2011-01-26,1336.000000,1338.500000,1226.750000,1228.250000,1138.862183,6900
2011-01-27,1234.250000,1309.750000,1234.000000,1292.500000,1198.436401,7200
2011-01-28,1311.250000,1313.500000,1217.500000,1264.250000,1172.242310,6300
2011-01-31,1270.500000,1304.000000,1255.750000,1282.250000,1188.932373,2900
2011-02-01,1248.750000,1275.250000,1197.000000,1208.750000,1120.781494,4000
2011-02-02,1206.250000,1248.250000,1203.000000,1230.750000,1141.180420,2700
2011-02-03,1218.500000,1245.750000,1153.750000,1159.250000,1074.883911,4200
2011-02-04,1144.250000,1183.250000,1140.750000,1176.000000,1090.414917,2700
2011-02-07,1157.000000,1180.000000,1151.750000,1178.000000,1092.269165,1400
2011-02-08,1141.250000,1148.750000,1122.000000,1124.750000,1042.894653,2100
2011-02-09,1127.000000,1171.000000,1113.750000,1159.250000,1074.883911,1700
2011-02-10,1186.250000,1210.000000,1169.250000,1180.500000,1094.587524,1600
2011-02-11,1175.750000,1199.250000,1150.750000,1195.750000,1108.727539,800
2011-02-14,1172.000000,1173.750000,1152.250000,1160.750000,1076.274780,2900
2011-02-15,1132.500000,1134.750000,1108.250000,1118.000000,1036.635864,3600
2011-02-16,1107.250000,1137.000000,1100.500000,1104.750000,1024.350220,4300
2011-02-17,1089.250000,1100.000000,1081.750000,1083.250000,1004.414795,3200
2011-02-18,1066.500000,1071.500000,1036.250000,1059.500000,982.393250,3400
2011-02-22,1016.250000,1079.000000,1012.000000,1076.750000,998.387939,3000
2011-02-23,1061.000000,1069.000000,1019.750000,1036.750000,961.299011,4900
2011-02-24,1027.250000,1104.750000,1026.750000,1102.250000,1022.032104,6500
2011-02-25,1083.000000,1083.000000,1055.500000,1055.500000,978.684509,1600
2011-02-28,1044.250000,1055.000000,1022.750000,1022.750000,948.317871,1200
2011-03-01,1005.250000,1008.250000,980.500000,991.500000,919.342163,1600
2011-03-02,977.250000,1002.250000,977.250000,987.000000,915.169617,600
2011-03-03,1013.250000,1040.750000,1011.000000,1016.000000,942.059082,1400
2011-03-04,1010.750000,1010.750000,988.500000,1001.750000,928.846191,1300
2011-03-07,938.250000,1021.750000,938.250000,1015.250000,941.363708,500
2011-03-08,1022.500000,1060.000000,1021.000000,1033.500000,958.285522,1600
2011-03-09,1025.250000,1062.000000,1020.000000,1052.250000,975.670837,1100
2011-03-10,1100.750000,1134.250000,1094.500000,1126.000000,1044.053711,2800
2011-03-11,1147.500000,1153.000000,1070.500000,1085.250000,1006.269348,2100
2011-03-14,1087.000000,1112.500000,1079.750000,1090.250000,1010.905396,700
2011-03-15,1192.750000,1199.250000,1131.000000,1138.000000,1055.180420,3300
2011-03-16,1140.750000,1207.750000,1118.750000,1188.250000,1101.773438,3900
2011-03-17,1165.250000,1190.250000,1156.750000,1168.500000,1083.460693,1000
2011-03-18,1137.250000,1149.000000,1112.000000,1130.000000,1047.762573,1800
2011-03-21,1085.250000,1103.750000,1073.000000,1073.000000,994.910950,1200
2011-03-22,1084.000000,1093.000000,1053.250000,1064.750000,987.261292,1200
