Date,Open,High,Low,Close,Adj Close,Volume
2019-11-07,24.809999,25.454000,24.809999,25.454000,25.425323,100
2019-11-08,25.370001,25.440001,25.090000,25.090000,25.061733,29800
2019-11-11,25.302999,25.302999,25.302999,25.302999,25.274492,100
2019-11-12,25.218000,25.218000,25.218000,25.218000,25.189589,100
2019-11-13,25.290001,25.474001,25.290001,25.474001,25.445301,4200
2019-11-14,25.600000,25.610001,25.497999,25.497999,25.469273,2400
2019-11-15,24.980000,24.980000,24.679001,24.679001,24.651196,6400
2019-11-18,24.840000,24.930000,24.260000,24.430000,24.402477,500
2019-11-19,24.250000,24.250000,23.881001,24.045000,24.017910,1200
2019-11-20,24.264000,24.285000,24.264000,24.285000,24.257639,1000
2019-11-21,24.382000,24.382000,24.382000,24.382000,24.354530,0
2019-11-22,24.111000,24.111000,24.111000,24.111000,24.083836,0
2019-11-25,23.099001,23.099001,23.099001,23.099001,23.072977,0
2019-11-26,22.829000,22.829000,22.829000,22.829000,22.803280,0
2019-11-27,22.700001,22.700001,22.700001,22.700001,22.674425,100
2019-11-29,22.848000,22.848000,22.848000,22.848000,22.822258,0
2019-12-02,24.048000,24.048000,24.048000,24.048000,24.020906,0
2019-12-03,26.250000,26.250000,24.158001,24.158001,24.130783,6000
2019-12-04,24.188000,24.261000,24.188000,24.261000,24.233665,100
2019-12-05,24.469999,24.540001,24.469999,24.507000,24.479389,1400
2019-12-06,24.049999,24.129999,24.049999,24.098000,24.070850,300
2019-12-09,24.274000,24.274000,24.274000,24.274000,24.246653,0
2019-12-10,24.695000,24.695000,24.695000,24.695000,24.667177,0
2019-12-11,25.500000,25.500000,24.504000,24.504000,24.476393,1100
2019-12-12,24.011000,24.121000,24.011000,24.072001,24.044880,300
2019-12-13,23.870001,23.952000,23.850000,23.952000,23.925014,200
2019-12-16,22.735001,22.735001,22.735001,22.735001,22.709387,0
2019-12-17,22.997000,23.040001,22.997000,23.040001,23.014044,100
2019-12-18,22.688999,22.830000,22.440001,22.830000,22.804279,12200
2019-12-19,22.549999,22.549999,22.190001,22.190001,22.165001,900
2019-12-20,22.190001,22.190001,22.190001,22.190001,22.165001,0
2019-12-23,22.070999,22.070999,22.070999,22.070999,22.070999,0
2019-12-24,22.000000,22.136000,22.000000,22.136000,22.136000,500
2019-12-26,21.645000,21.645000,21.410000,21.500999,21.500999,20500
2019-12-27,21.500999,21.500999,21.500999,21.500999,21.500999,0
2019-12-30,22.344000,22.409000,22.344000,22.409000,22.409000,400
2019-12-31,22.180000,22.290001,22.080000,22.080000,22.080000,700
2020-01-02,21.487000,21.487000,21.042000,21.042000,21.042000,400
2020-01-03,21.531000,21.531000,21.531000,21.531000,21.531000,100
2020-01-06,23.000000,23.000000,20.627001,20.627001,20.627001,1100
2020-01-07,20.850000,20.850000,20.500000,20.558001,20.558001,400
2020-01-08,19.754999,20.017000,19.716000,20.017000,20.017000,500
2020-01-09,19.514999,19.514999,19.500999,19.500999,19.500999,100
2020-01-10,19.410000,19.812000,19.370001,19.780001,19.780001,500
2020-01-13,19.402000,19.402000,19.052000,19.052000,19.052000,600
2020-01-14,19.070000,19.128000,19.030001,19.128000,19.128000,300
2020-01-15,19.128000,19.128000,19.128000,19.128000,19.128000,0
2020-01-16,18.400000,18.405001,18.350000,18.350000,18.350000,12800
2020-01-17,18.260000,18.260000,18.145000,18.145000,18.145000,5700
2020-01-21,18.410000,18.410000,18.059999,18.143999,18.143999,36700
2020-01-22,17.850000,18.235001,17.740000,18.235001,18.235001,1700
2020-01-23,18.313000,18.313000,17.815001,17.815001,17.815001,4200
2020-01-24,17.410000,18.500000,17.410000,18.218000,18.218000,6800
2020-01-27,19.340000,19.340000,19.205999,19.261000,19.261000,4600
2020-01-28,19.230000,19.230000,18.545000,18.627001,18.627001,1400
2020-01-29,18.370001,18.724001,18.330999,18.724001,18.724001,3600
2020-01-30,19.480000,19.480000,18.756001,18.756001,18.756001,3900
2020-01-31,19.400000,19.535000,19.400000,19.535000,19.535000,1000
2020-02-03,18.705000,18.705000,18.705000,18.705000,18.705000,100
2020-02-04,17.690001,17.690001,17.514999,17.514999,17.514999,900
2020-02-05,18.065001,18.065001,17.840000,17.969999,17.969999,700
2020-02-06,17.421000,17.466999,17.235001,17.351999,17.351999,6200
2020-02-07,17.444000,17.660000,17.340000,17.563000,17.563000,2700
2020-02-10,17.150000,17.309999,17.032000,17.032000,17.032000,2900
2020-02-11,16.510000,17.030001,16.440001,16.907000,16.907000,2200
2020-02-12,16.545000,16.643999,16.396999,16.396999,16.396999,1600
2020-02-13,16.615000,16.615000,16.090000,16.339001,16.339001,1700
2020-02-14,16.330000,16.430000,16.330000,16.351999,16.351999,3600
2020-02-18,15.985000,15.995000,15.985000,15.995000,15.995000,200
2020-02-19,16.000000,16.000000,15.820000,15.958000,15.958000,4100
2020-02-20,15.910000,15.920000,15.880000,15.880000,15.880000,2200
2020-02-21,16.466000,16.910000,16.466000,16.764000,16.764000,6200
2020-02-24,18.900000,18.940001,18.280001,18.495001,18.495001,24600
2020-02-25,18.230000,20.240000,18.230000,20.059000,20.059000,10700
2020-02-26,19.530001,20.629999,19.190001,20.419001,20.419001,16800
2020-02-27,22.750000,22.750000,20.485001,22.198000,22.198000,17500
2020-02-28,26.490000,26.490000,22.389999,23.920000,23.920000,55000
2020-03-02,19.780001,23.129999,19.780001,20.605000,20.605000,31600
2020-03-03,20.049999,20.864401,18.540001,20.590099,20.590099,15161
